Timestamp,Density,Temperature,Pressure,Humidity
2023-04-24T03:20:00.000Z,66,125,255,307
2023-04-24T03:25:00.000Z,60,171,283,353
2023-04-24T03:30:00.000Z,18,156,294,333
2023-04-24T03:35:00.000Z,40,179,214,309
2023-04-24T03:40:00.000Z,37,124,222,361
2023-04-24T03:45:00.000Z,69,154,279,378
2023-04-24T03:50:00.000Z,92,111,220,364
2023-04-24T03:55:00.000Z,28,137,283,346
2023-04-24T04:00:00.000Z,93,150,245,392
2023-04-24T04:05:00.000Z,0,134,205,336
2023-04-24T04:10:00.000Z,18,166,278,398
2023-04-24T04:15:00.000Z,32,164,278,328
2023-04-24T04:20:00.000Z,78,186,254,378
2023-04-24T04:25:00.000Z,30,115,217,361
2023-04-24T04:30:00.000Z,32,180,240,355
2023-04-24T04:35:00.000Z,85,128,230,333
2023-04-24T04:40:00.000Z,82,102,201,311
2023-04-24T04:45:00.000Z,11,157,255,321
2023-04-24T04:50:00.000Z,21,107,267,397
2023-04-24T04:55:00.000Z,83,116,253,399
2023-04-24T05:00:00.000Z,37,110,213,315
2023-04-24T05:05:00.000Z,23,152,253,394
2023-04-24T05:10:00.000Z,70,170,202,328
2023-04-24T05:15:00.000Z,11,176,276,315
2023-04-24T05:20:00.000Z,49,122,204,306
2023-04-24T05:25:00.000Z,53,114,232,380
2023-04-24T05:30:00.000Z,26,149,292,357
2023-04-24T05:35:00.000Z,73,150,256,353
2023-04-24T05:40:00.000Z,28,118,218,362
2023-04-24T05:45:00.000Z,99,187,222,389
2023-04-24T05:50:00.000Z,21,104,263,308
2023-04-24T05:55:00.000Z,27,127,253,383
2023-04-24T06:00:00.000Z,47,172,223,355
2023-04-24T06:05:00.000Z,38,151,264,333
2023-04-24T06:10:00.000Z,71,117,200,385
2023-04-24T06:15:00.000Z,45,119,290,389
2023-04-24T06:20:00.000Z,46,106,211,314
2023-04-24T06:25:00.000Z,3,162,273,319
2023-04-24T06:30:00.000Z,50,134,244,376
2023-04-24T06:35:00.000Z,22,156,223,364
2023-04-24T06:40:00.000Z,30,151,271,378
2023-04-24T06:45:00.000Z,92,116,268,313
2023-04-24T06:50:00.000Z,3,188,244,361
2023-04-24T06:55:00.000Z,6,176,245,328
2023-04-24T07:00:00.000Z,97,134,299,311
2023-04-24T07:05:00.000Z,87,140,260,327
2023-04-24T07:10:00.000Z,19,123,278,365
2023-04-24T07:15:00.000Z,82,191,266,370
2023-04-24T07:20:00.000Z,28,104,204,391
2023-04-24T07:25:00.000Z,18,102,240,344
2023-04-24T07:30:00.000Z,0,178,276,311
2023-04-24T07:35:00.000Z,22,176,269,313
2023-04-24T07:40:00.000Z,57,159,272,381
2023-04-24T07:45:00.000Z,39,193,299,350
2023-04-24T07:50:00.000Z,11,188,290,381
2023-04-24T07:55:00.000Z,10,112,218,352
2023-04-24T08:00:00.000Z,85,118,225,396
2023-04-24T08:05:00.000Z,100,164,297,331
2023-04-24T08:10:00.000Z,33,140,283,398
2023-04-24T08:15:00.000Z,95,115,209,397
2023-04-24T08:20:00.000Z,66,120,226,345
2023-04-24T08:25:00.000Z,95,199,258,339
2023-04-24T08:30:00.000Z,93,168,238,393
2023-04-24T08:35:00.000Z,20,196,288,304
2023-04-24T08:40:00.000Z,95,160,300,376
2023-04-24T08:45:00.000Z,94,159,295,377
2023-04-24T08:50:00.000Z,85,179,226,364
2023-04-24T08:55:00.000Z,25,146,205,374
2023-04-24T09:00:00.000Z,27,111,299,377
2023-04-24T09:05:00.000Z,13,154,265,312
2023-04-24T09:10:00.000Z,20,136,280,351
2023-04-24T09:15:00.000Z,17,120,238,345
2023-04-24T09:20:00.000Z,71,180,202,341
2023-04-24T09:25:00.000Z,60,164,254,348
2023-04-24T09:30:00.000Z,13,113,203,373
2023-04-24T09:35:00.000Z,97,106,207,301
2023-04-24T09:40:00.000Z,96,101,285,346
2023-04-24T09:45:00.000Z,18,119,243,393
2023-04-24T09:50:00.000Z,33,155,263,304
2023-04-24T09:55:00.000Z,26,199,247,372
2023-04-24T10:00:00.000Z,40,111,239,332
2023-04-24T10:05:00.000Z,16,169,206,351
2023-04-24T10:10:00.000Z,98,124,219,361
2023-04-24T10:15:00.000Z,62,156,225,366
2023-04-24T10:20:00.000Z,33,139,248,381
2023-04-24T10:25:00.000Z,90,131,231,338
2023-04-24T10:30:00.000Z,37,143,247,368
2023-04-24T10:35:00.000Z,57,122,274,377
2023-04-24T10:40:00.000Z,46,109,239,348
2023-04-24T10:45:00.000Z,83,105,276,341
2023-04-24T10:50:00.000Z,20,172,293,331
2023-04-24T10:55:00.000Z,69,101,297,385
2023-04-24T11:00:00.000Z,92,139,287,318
2023-04-24T11:05:00.000Z,35,105,209,306
2023-04-24T11:10:00.000Z,27,167,232,323
2023-04-24T11:15:00.000Z,32,163,208,393
2023-04-24T11:20:00.000Z,76,148,200,323
2023-04-24T11:25:00.000Z,97,139,267,301
2023-04-24T11:30:00.000Z,77,144,262,389
2023-04-24T11:35:00.000Z,8,132,205,348
2023-04-24T11:40:00.000Z,85,119,205,348
2023-04-24T11:45:00.000Z,43,149,212,394
2023-04-24T11:50:00.000Z,40,123,227,351
2023-04-24T11:55:00.000Z,65,187,257,327
2023-04-24T12:00:00.000Z,37,119,203,303
2023-04-24T12:05:00.000Z,35,178,208,309
2023-04-24T12:10:00.000Z,14,160,223,328
2023-04-24T12:15:00.000Z,3,171,285,383
2023-04-24T12:20:00.000Z,100,121,246,376
2023-04-24T12:25:00.000Z,49,181,247,331
2023-04-24T12:30:00.000Z,14,188,248,314
2023-04-24T12:35:00.000Z,86,109,274,363
2023-04-24T12:40:00.000Z,3,111,230,321
2023-04-24T12:45:00.000Z,9,145,266,365
2023-04-24T12:50:00.000Z,23,132,286,302
2023-04-24T12:55:00.000Z,71,121,267,346
2023-04-24T13:00:00.000Z,21,148,260,388
2023-04-24T13:05:00.000Z,97,200,298,356
2023-04-24T13:10:00.000Z,85,139,203,323
2023-04-24T13:15:00.000Z,6,133,264,343
2023-04-24T13:20:00.000Z,7,144,204,336
2023-04-24T13:25:00.000Z,92,104,200,395
2023-04-24T13:30:00.000Z,55,118,282,364
2023-04-24T13:35:00.000Z,59,193,214,374
2023-04-24T13:40:00.000Z,44,180,258,382
2023-04-24T13:45:00.000Z,45,184,202,395
2023-04-24T13:50:00.000Z,32,165,269,364
2023-04-24T13:55:00.000Z,36,189,276,380
2023-04-24T14:00:00.000Z,52,180,274,301
2023-04-24T14:05:00.000Z,72,132,211,358
2023-04-24T14:10:00.000Z,28,119,240,310
2023-04-24T14:15:00.000Z,87,169,231,351
2023-04-24T14:20:00.000Z,29,138,254,375
2023-04-24T14:25:00.000Z,79,147,208,314
2023-04-24T14:30:00.000Z,46,133,240,383
2023-04-24T14:35:00.000Z,29,159,276,328
2023-04-24T14:40:00.000Z,61,150,225,393
2023-04-24T14:45:00.000Z,64,123,224,307
2023-04-24T14:50:00.000Z,81,180,235,351
2023-04-24T14:55:00.000Z,72,163,283,318
2023-04-24T15:00:00.000Z,73,165,209,314
2023-04-24T15:05:00.000Z,92,107,255,357
2023-04-24T15:10:00.000Z,66,105,273,374
2023-04-24T15:15:00.000Z,43,107,214,322
2023-04-24T15:20:00.000Z,85,164,225,382
2023-04-24T15:25:00.000Z,85,167,300,350
2023-04-24T15:30:00.000Z,4,119,218,333
2023-04-24T15:35:00.000Z,26,161,259,389
2023-04-24T15:40:00.000Z,12,128,265,349
2023-04-24T15:45:00.000Z,51,116,239,352
2023-04-24T15:50:00.000Z,77,181,281,364
2023-04-24T15:55:00.000Z,41,137,284,353
2023-04-24T16:00:00.000Z,76,147,252,319
2023-04-24T16:05:00.000Z,93,103,206,376
2023-04-24T16:10:00.000Z,18,130,268,361
2023-04-24T16:15:00.000Z,47,149,271,365
2023-04-24T16:20:00.000Z,23,138,260,395
2023-04-24T16:25:00.000Z,25,192,215,377
2023-04-24T16:30:00.000Z,33,199,229,347
2023-04-24T16:35:00.000Z,94,153,200,363
2023-04-24T16:40:00.000Z,91,118,205,311
2023-04-24T16:45:00.000Z,11,168,252,399
2023-04-24T16:50:00.000Z,99,133,212,324
2023-04-24T16:55:00.000Z,91,113,251,393
2023-04-24T17:00:00.000Z,68,136,229,328
2023-04-24T17:05:00.000Z,21,105,263,357
2023-04-24T17:10:00.000Z,49,141,268,397
2023-04-24T17:15:00.000Z,98,152,296,369
2023-04-24T17:20:00.000Z,5,141,227,367
2023-04-24T17:25:00.000Z,18,113,207,348
2023-04-24T17:30:00.000Z,0,168,271,365
2023-04-24T17:35:00.000Z,27,109,250,392
2023-04-24T17:40:00.000Z,25,178,285,371
2023-04-24T17:45:00.000Z,68,102,262,387
2023-04-24T17:50:00.000Z,60,119,220,366
2023-04-24T17:55:00.000Z,14,142,203,332
2023-04-24T18:00:00.000Z,38,193,279,367
2023-04-24T18:05:00.000Z,83,193,282,382
2023-04-24T18:10:00.000Z,95,169,286,340
2023-04-24T18:15:00.000Z,82,187,240,308
2023-04-24T18:20:00.000Z,10,110,274,323
2023-04-24T18:25:00.000Z,44,171,289,380
2023-04-24T18:30:00.000Z,84,133,201,323
2023-04-24T18:35:00.000Z,87,136,238,371
2023-04-24T18:40:00.000Z,70,118,249,363
2023-04-24T18:45:00.000Z,95,133,200,359
2023-04-24T18:50:00.000Z,88,126,258,307
2023-04-24T18:55:00.000Z,91,173,293,329
2023-04-24T19:00:00.000Z,21,165,290,384
2023-04-24T19:05:00.000Z,6,128,201,368
2023-04-24T19:10:00.000Z,82,178,201,390
2023-04-24T19:15:00.000Z,39,145,277,303
2023-04-24T19:20:00.000Z,70,154,289,315
2023-04-24T19:25:00.000Z,25,121,253,365
2023-04-24T19:30:00.000Z,89,129,275,303
2023-04-24T19:35:00.000Z,21,126,273,377
2023-04-24T19:40:00.000Z,40,120,204,312
2023-04-24T19:45:00.000Z,73,113,263,381
2023-04-24T19:50:00.000Z,41,106,259,330
2023-04-24T19:55:00.000Z,27,116,285,376
2023-04-24T20:00:00.000Z,61,122,205,324
2023-04-24T20:05:00.000Z,65,186,269,332
2023-04-24T20:10:00.000Z,11,126,223,336
2023-04-24T20:15:00.000Z,23,173,206,383
2023-04-24T20:20:00.000Z,46,147,272,314
2023-04-24T20:25:00.000Z,53,170,276,379
2023-04-24T20:30:00.000Z,19,125,256,362
2023-04-24T20:35:00.000Z,36,184,255,388
2023-04-24T20:40:00.000Z,82,175,235,350
2023-04-24T20:45:00.000Z,31,179,286,309
2023-04-24T20:50:00.000Z,62,131,235,342
2023-04-24T20:55:00.000Z,42,179,240,392
2023-04-24T21:00:00.000Z,38,182,219,343
2023-04-24T21:05:00.000Z,10,108,201,331
2023-04-24T21:10:00.000Z,99,121,298,360
2023-04-24T21:15:00.000Z,14,114,291,325
2023-04-24T21:20:00.000Z,41,183,266,372
2023-04-24T21:25:00.000Z,57,137,255,354
2023-04-24T21:30:00.000Z,71,139,244,342
2023-04-24T21:35:00.000Z,72,165,243,388
2023-04-24T21:40:00.000Z,42,109,226,355
2023-04-24T21:45:00.000Z,49,185,223,390
2023-04-24T21:50:00.000Z,72,185,253,332
2023-04-24T21:55:00.000Z,6,191,268,334
2023-04-24T22:00:00.000Z,89,128,243,375
2023-04-24T22:05:00.000Z,88,123,255,311
2023-04-24T22:10:00.000Z,66,189,260,305
2023-04-24T22:15:00.000Z,86,173,276,313
2023-04-24T22:20:00.000Z,1,147,299,400
2023-04-24T22:25:00.000Z,92,198,215,381
2023-04-24T22:30:00.000Z,29,151,283,308
2023-04-24T22:35:00.000Z,97,101,210,378
2023-04-24T22:40:00.000Z,48,168,245,393
2023-04-24T22:45:00.000Z,41,123,213,365
2023-04-24T22:50:00.000Z,10,107,295,361
2023-04-24T22:55:00.000Z,86,120,254,319
2023-04-24T23:00:00.000Z,73,194,273,313
2023-04-24T23:05:00.000Z,59,180,222,309
2023-04-24T23:10:00.000Z,79,197,204,367
2023-04-24T23:15:00.000Z,63,143,214,364
2023-04-24T23:20:00.000Z,1,187,254,364
2023-04-24T23:25:00.000Z,19,150,228,370
2023-04-24T23:30:00.000Z,27,178,253,350
2023-04-24T23:35:00.000Z,15,155,242,319
2023-04-24T23:40:00.000Z,63,109,230,378
2023-04-24T23:45:00.000Z,93,123,227,358
2023-04-24T23:50:00.000Z,48,193,262,349
2023-04-24T23:55:00.000Z,65,179,208,304
2023-04-25T00:00:00.000Z,77,115,235,373
2023-04-25T00:05:00.000Z,5,164,270,308
2023-04-25T00:10:00.000Z,36,186,232,357
2023-04-25T00:15:00.000Z,16,176,203,391
2023-04-25T00:20:00.000Z,42,175,271,332
2023-04-25T00:25:00.000Z,52,157,263,330
2023-04-25T00:30:00.000Z,58,184,250,307
2023-04-25T00:35:00.000Z,97,110,224,382
2023-04-25T00:40:00.000Z,92,116,253,355
2023-04-25T00:45:00.000Z,19,151,207,319
2023-04-25T00:50:00.000Z,16,107,232,363
2023-04-25T00:55:00.000Z,58,140,244,344
2023-04-25T01:00:00.000Z,27,134,232,362
2023-04-25T01:05:00.000Z,5,132,290,320
2023-04-25T01:10:00.000Z,53,145,234,304
2023-04-25T01:15:00.000Z,42,149,201,304
2023-04-25T01:20:00.000Z,41,107,251,359
2023-04-25T01:25:00.000Z,15,141,207,301
2023-04-25T01:30:00.000Z,60,135,278,309
2023-04-25T01:35:00.000Z,82,175,203,336
2023-04-25T01:40:00.000Z,15,192,236,314
2023-04-25T01:45:00.000Z,46,156,231,300
2023-04-25T01:50:00.000Z,36,172,242,372
2023-04-25T01:55:00.000Z,23,176,220,337
2023-04-25T02:00:00.000Z,55,177,210,395
2023-04-25T02:05:00.000Z,40,180,252,395
2023-04-25T02:10:00.000Z,46,116,298,321
2023-04-25T02:15:00.000Z,19,116,251,397
2023-04-25T02:20:00.000Z,99,135,254,383
2023-04-25T02:25:00.000Z,18,173,246,358
2023-04-25T02:30:00.000Z,17,129,221,302
2023-04-25T02:35:00.000Z,66,125,273,333
2023-04-25T02:40:00.000Z,17,180,251,339
2023-04-25T02:45:00.000Z,62,105,291,330
2023-04-25T02:50:00.000Z,52,161,286,358
2023-04-25T02:55:00.000Z,63,198,223,364
2023-04-25T03:00:00.000Z,98,119,209,364
2023-04-25T03:05:00.000Z,28,139,289,305
2023-04-25T03:10:00.000Z,12,129,239,397
2023-04-25T03:15:00.000Z,95,125,299,330
2023-04-25T03:20:00.000Z,27,136,220,316
2023-04-25T03:25:00.000Z,51,194,213,360
2023-04-25T03:30:00.000Z,68,139,255,365
2023-04-25T03:35:00.000Z,77,115,275,382
2023-04-25T03:40:00.000Z,21,153,271,320
2023-04-25T03:45:00.000Z,61,142,298,340
2023-04-25T03:50:00.000Z,64,145,213,381
2023-04-25T03:55:00.000Z,1,143,278,391
2023-04-25T04:00:00.000Z,65,149,235,377
2023-04-25T04:05:00.000Z,28,105,234,307
2023-04-25T04:10:00.000Z,12,188,236,373
2023-04-25T04:15:00.000Z,37,156,242,393
2023-04-25T04:20:00.000Z,98,176,279,391
2023-04-25T04:25:00.000Z,0,109,235,397
2023-04-25T04:30:00.000Z,43,119,278,383
2023-04-25T04:35:00.000Z,55,191,218,378
2023-04-25T04:40:00.000Z,7,171,274,302
2023-04-25T04:45:00.000Z,22,161,223,303
2023-04-25T04:50:00.000Z,88,127,224,335
2023-04-25T04:55:00.000Z,20,159,249,377
2023-04-25T05:00:00.000Z,14,101,213,391
2023-04-25T05:05:00.000Z,75,154,259,387
2023-04-25T05:10:00.000Z,73,137,226,399
2023-04-25T05:15:00.000Z,67,188,226,362
2023-04-25T05:20:00.000Z,91,140,274,329
2023-04-25T05:25:00.000Z,58,110,228,379
2023-04-25T05:30:00.000Z,73,128,209,344
2023-04-25T05:35:00.000Z,86,115,237,340
2023-04-25T05:40:00.000Z,42,132,233,316
2023-04-25T05:45:00.000Z,24,153,241,329
2023-04-25T05:50:00.000Z,77,109,200,328
2023-04-25T05:55:00.000Z,15,112,262,338
2023-04-25T06:00:00.000Z,46,108,267,378
2023-04-25T06:05:00.000Z,65,194,202,382
2023-04-25T06:10:00.000Z,86,125,271,392
2023-04-25T06:15:00.000Z,61,102,240,395
2023-04-25T06:20:00.000Z,7,151,250,308
2023-04-25T06:25:00.000Z,96,200,266,332
2023-04-25T06:30:00.000Z,71,134,288,390
2023-04-25T06:35:00.000Z,94,171,228,353
2023-04-25T06:40:00.000Z,45,146,219,323
2023-04-25T06:45:00.000Z,54,134,252,340
2023-04-25T06:50:00.000Z,38,167,286,358
2023-04-25T06:55:00.000Z,60,100,236,341
2023-04-25T07:00:00.000Z,8,179,202,369
2023-04-25T07:05:00.000Z,89,142,204,304
2023-04-25T07:10:00.000Z,32,156,257,318
2023-04-25T07:15:00.000Z,14,113,208,320
2023-04-25T07:20:00.000Z,36,129,219,369
2023-04-25T07:25:00.000Z,59,179,224,316
2023-04-25T07:30:00.000Z,98,166,261,380
2023-04-25T07:35:00.000Z,85,128,210,313
2023-04-25T07:40:00.000Z,76,142,291,346
2023-04-25T07:45:00.000Z,63,136,259,393
2023-04-25T07:50:00.000Z,75,185,251,352
2023-04-25T07:55:00.000Z,27,181,285,317
2023-04-25T08:00:00.000Z,0,199,263,384
2023-04-25T08:05:00.000Z,49,159,261,318
2023-04-25T08:10:00.000Z,64,171,279,346
2023-04-25T08:15:00.000Z,40,107,263,389
2023-04-25T08:20:00.000Z,39,174,241,384
2023-04-25T08:25:00.000Z,52,145,255,306
2023-04-25T08:30:00.000Z,3,103,246,331
2023-04-25T08:35:00.000Z,53,137,277,361
2023-04-25T08:40:00.000Z,92,130,208,370
2023-04-25T08:45:00.000Z,2,128,250,305
2023-04-25T08:50:00.000Z,61,200,263,324
2023-04-25T08:55:00.000Z,99,148,243,354
2023-04-25T09:00:00.000Z,53,195,280,385
2023-04-25T09:05:00.000Z,60,181,278,400
2023-04-25T09:10:00.000Z,49,166,268,378
2023-04-25T09:15:00.000Z,74,124,209,342
2023-04-25T09:20:00.000Z,84,198,203,371
2023-04-25T09:25:00.000Z,25,142,229,393
2023-04-25T09:30:00.000Z,46,123,232,351
2023-04-25T09:35:00.000Z,33,115,279,381
2023-04-25T09:40:00.000Z,91,172,280,394
2023-04-25T09:45:00.000Z,18,138,266,357
2023-04-25T09:50:00.000Z,86,162,268,377
2023-04-25T09:55:00.000Z,82,114,298,353
2023-04-25T10:00:00.000Z,35,182,258,378
2023-04-25T10:05:00.000Z,99,165,222,392
2023-04-25T10:10:00.000Z,15,184,292,338
2023-04-25T10:15:00.000Z,81,117,208,314
2023-04-25T10:20:00.000Z,27,146,213,351
2023-04-25T10:25:00.000Z,81,188,218,351
2023-04-25T10:30:00.000Z,81,137,218,374
2023-04-25T10:35:00.000Z,76,116,225,317
2023-04-25T10:40:00.000Z,5,119,281,329
2023-04-25T10:45:00.000Z,36,165,259,344
2023-04-25T10:50:00.000Z,70,107,242,378
2023-04-25T10:55:00.000Z,82,119,217,302
2023-04-25T11:00:00.000Z,47,125,272,340
2023-04-25T11:05:00.000Z,56,192,207,371
2023-04-25T11:10:00.000Z,70,134,299,388
2023-04-25T11:15:00.000Z,26,181,268,327
2023-04-25T11:20:00.000Z,80,129,222,333
2023-04-25T11:25:00.000Z,26,120,277,351
2023-04-25T11:30:00.000Z,96,136,239,381
2023-04-25T11:35:00.000Z,74,132,222,361
2023-04-25T11:40:00.000Z,5,174,295,356
2023-04-25T11:45:00.000Z,29,112,241,305
2023-04-25T11:50:00.000Z,76,188,216,396
2023-04-25T11:55:00.000Z,79,148,296,308
2023-04-25T12:00:00.000Z,21,197,201,389
2023-04-25T12:05:00.000Z,35,166,243,356
2023-04-25T12:10:00.000Z,15,123,280,373
2023-04-25T12:15:00.000Z,86,130,299,305
2023-04-25T12:20:00.000Z,30,128,209,348
2023-04-25T12:25:00.000Z,39,198,292,309
2023-04-25T12:30:00.000Z,41,181,200,384
2023-04-25T12:35:00.000Z,29,187,211,347
2023-04-25T12:40:00.000Z,71,196,217,317
2023-04-25T12:45:00.000Z,1,174,247,400
2023-04-25T12:50:00.000Z,58,197,250,324
2023-04-25T12:55:00.000Z,52,173,242,300
2023-04-25T13:00:00.000Z,5,185,242,312
2023-04-25T13:05:00.000Z,91,192,238,312
2023-04-25T13:10:00.000Z,78,129,256,377
2023-04-25T13:15:00.000Z,10,195,213,307
2023-04-25T13:20:00.000Z,86,157,202,374
2023-04-25T13:25:00.000Z,17,185,296,334
2023-04-25T13:30:00.000Z,20,119,230,339
2023-04-25T13:35:00.000Z,2,109,253,362
2023-04-25T13:40:00.000Z,1,171,237,360
2023-04-25T13:45:00.000Z,18,178,239,308
2023-04-25T13:50:00.000Z,18,158,297,346
2023-04-25T13:55:00.000Z,0,134,275,320
2023-04-25T14:00:00.000Z,27,197,274,353
2023-04-25T14:05:00.000Z,90,111,228,375
2023-04-25T14:10:00.000Z,94,162,283,368
2023-04-25T14:15:00.000Z,75,122,218,399
2023-04-25T14:20:00.000Z,91,168,290,329
2023-04-25T14:25:00.000Z,76,139,212,372
2023-04-25T14:30:00.000Z,9,171,209,319
2023-04-25T14:35:00.000Z,22,136,204,391
2023-04-25T14:40:00.000Z,35,130,262,303
2023-04-25T14:45:00.000Z,13,117,263,377
2023-04-25T14:50:00.000Z,20,100,265,313
2023-04-25T14:55:00.000Z,61,196,296,380
2023-04-25T15:00:00.000Z,53,109,214,309
2023-04-25T15:05:00.000Z,78,110,237,320
2023-04-25T15:10:00.000Z,31,140,278,350
2023-04-25T15:15:00.000Z,78,120,251,366
2023-04-25T15:20:00.000Z,96,142,244,323
2023-04-25T15:25:00.000Z,95,159,290,331
2023-04-25T15:30:00.000Z,81,194,284,352
2023-04-25T15:35:00.000Z,36,116,268,337
2023-04-25T15:40:00.000Z,59,180,222,341
2023-04-25T15:45:00.000Z,61,188,234,319
2023-04-25T15:50:00.000Z,45,107,263,383
2023-04-25T15:55:00.000Z,93,185,270,348
2023-04-25T16:00:00.000Z,99,123,290,361
2023-04-25T16:05:00.000Z,28,172,277,315
2023-04-25T16:10:00.000Z,79,110,272,342
2023-04-25T16:15:00.000Z,83,181,245,314
2023-04-25T16:20:00.000Z,90,186,219,392
2023-04-25T16:25:00.000Z,66,157,256,335
2023-04-25T16:30:00.000Z,54,143,269,312
2023-04-25T16:35:00.000Z,33,137,233,352
2023-04-25T16:40:00.000Z,52,184,280,362
2023-04-25T16:45:00.000Z,3,127,235,378
2023-04-25T16:50:00.000Z,90,100,230,339
2023-04-25T16:55:00.000Z,90,184,205,373
2023-04-25T17:00:00.000Z,33,155,266,321
2023-04-25T17:05:00.000Z,65,102,282,383
2023-04-25T17:10:00.000Z,3,148,271,382
2023-04-25T17:15:00.000Z,83,100,257,368
2023-04-25T17:20:00.000Z,49,196,220,371
2023-04-25T17:25:00.000Z,51,146,277,393
2023-04-25T17:30:00.000Z,10,168,233,389
2023-04-25T17:35:00.000Z,16,196,250,343
2023-04-25T17:40:00.000Z,37,187,249,305
2023-04-25T17:45:00.000Z,72,103,276,339
2023-04-25T17:50:00.000Z,48,195,294,398
2023-04-25T17:55:00.000Z,91,193,285,362
2023-04-25T18:00:00.000Z,8,183,230,342
2023-04-25T18:05:00.000Z,85,154,228,361
2023-04-25T18:10:00.000Z,95,199,242,349
2023-04-25T18:15:00.000Z,16,185,282,320
2023-04-25T18:20:00.000Z,8,194,205,306
2023-04-25T18:25:00.000Z,31,143,272,337
2023-04-25T18:30:00.000Z,31,119,227,313
2023-04-25T18:35:00.000Z,60,112,219,381
2023-04-25T18:40:00.000Z,20,164,229,306
2023-04-25T18:45:00.000Z,100,193,267,382
2023-04-25T18:50:00.000Z,5,118,281,387
2023-04-25T18:55:00.000Z,9,141,299,391
2023-04-25T19:00:00.000Z,88,157,261,355
2023-04-25T19:05:00.000Z,59,103,250,385
2023-04-25T19:10:00.000Z,5,156,295,326
2023-04-25T19:15:00.000Z,22,178,279,391
2023-04-25T19:20:00.000Z,29,130,300,382
2023-04-25T19:25:00.000Z,80,163,296,373
2023-04-25T19:30:00.000Z,11,130,202,341
2023-04-25T19:35:00.000Z,66,180,206,322
2023-04-25T19:40:00.000Z,88,124,219,315
2023-04-25T19:45:00.000Z,60,112,284,332
2023-04-25T19:50:00.000Z,39,164,256,305
2023-04-25T19:55:00.000Z,26,192,227,304
2023-04-25T20:00:00.000Z,20,197,206,342
2023-04-25T20:05:00.000Z,13,186,209,343
2023-04-25T20:10:00.000Z,73,174,229,359
2023-04-25T20:15:00.000Z,42,158,300,307
2023-04-25T20:20:00.000Z,65,133,222,393
2023-04-25T20:25:00.000Z,49,200,238,314
2023-04-25T20:30:00.000Z,2,150,243,375
2023-04-25T20:35:00.000Z,50,182,249,303
2023-04-25T20:40:00.000Z,86,152,257,338
2023-04-25T20:45:00.000Z,84,131,250,381
2023-04-25T20:50:00.000Z,100,122,250,376
2023-04-25T20:55:00.000Z,18,119,293,311
2023-04-25T21:00:00.000Z,38,136,276,338
2023-04-25T21:05:00.000Z,52,132,254,339
2023-04-25T21:10:00.000Z,70,172,262,398
2023-04-25T21:15:00.000Z,2,101,225,391
2023-04-25T21:20:00.000Z,58,190,238,362
2023-04-25T21:25:00.000Z,1,188,217,305
2023-04-25T21:30:00.000Z,41,164,253,353
2023-04-25T21:35:00.000Z,48,176,242,302
2023-04-25T21:40:00.000Z,49,199,274,357
2023-04-25T21:45:00.000Z,17,185,287,321
2023-04-25T21:50:00.000Z,99,151,298,356
2023-04-25T21:55:00.000Z,25,114,258,329
2023-04-25T22:00:00.000Z,47,166,236,390
2023-04-25T22:05:00.000Z,70,100,278,344
2023-04-25T22:10:00.000Z,27,113,265,360
2023-04-25T22:15:00.000Z,7,152,231,324
2023-04-25T22:20:00.000Z,37,184,299,370
2023-04-25T22:25:00.000Z,87,140,294,379
2023-04-25T22:30:00.000Z,85,102,216,319
2023-04-25T22:35:00.000Z,25,185,254,373
2023-04-25T22:40:00.000Z,89,186,282,390
2023-04-25T22:45:00.000Z,53,151,298,395
2023-04-25T22:50:00.000Z,58,159,234,357
2023-04-25T22:55:00.000Z,23,128,241,322
2023-04-25T23:00:00.000Z,23,138,210,378
2023-04-25T23:05:00.000Z,31,149,200,323
2023-04-25T23:10:00.000Z,4,165,225,355
2023-04-25T23:15:00.000Z,12,153,206,320
2023-04-25T23:20:00.000Z,50,142,299,369
2023-04-25T23:25:00.000Z,46,150,247,320
2023-04-25T23:30:00.000Z,97,193,218,393
2023-04-25T23:35:00.000Z,62,132,255,335
2023-04-25T23:40:00.000Z,32,168,251,394
2023-04-25T23:45:00.000Z,48,145,249,387
2023-04-25T23:50:00.000Z,44,159,268,375
2023-04-25T23:55:00.000Z,51,127,272,351
2023-04-26T00:00:00.000Z,35,172,202,376
2023-04-26T00:05:00.000Z,83,101,215,300
2023-04-26T00:10:00.000Z,48,148,300,346
2023-04-26T00:15:00.000Z,9,182,293,315
2023-04-26T00:20:00.000Z,22,125,269,345
2023-04-26T00:25:00.000Z,32,194,239,349
2023-04-26T00:30:00.000Z,44,111,250,349
2023-04-26T00:35:00.000Z,33,114,248,345
2023-04-26T00:40:00.000Z,49,142,270,319
2023-04-26T00:45:00.000Z,95,190,202,322
2023-04-26T00:50:00.000Z,77,150,222,386
2023-04-26T00:55:00.000Z,4,132,253,319
2023-04-26T01:00:00.000Z,34,199,242,400
2023-04-26T01:05:00.000Z,65,159,238,385
2023-04-26T01:10:00.000Z,88,179,292,338
2023-04-26T01:15:00.000Z,53,117,296,351
2023-04-26T01:20:00.000Z,22,199,300,379
2023-04-26T01:25:00.000Z,100,191,286,336
2023-04-26T01:30:00.000Z,16,154,286,398
2023-04-26T01:35:00.000Z,21,139,253,307
2023-04-26T01:40:00.000Z,45,125,212,313
2023-04-26T01:45:00.000Z,98,171,275,358
2023-04-26T01:50:00.000Z,37,141,242,332
